TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_20:04:15.1878,-12.4328,1.1728,11.4185,355.6484,216.2490,357.7541,-13.6401,1.2096,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8342,0.8855
2025-06-07_20:04:15.1990,-12.4482,1.1724,11.3994,355.6738,217.3251,357.2136,-13.7517,1.2138,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8342,0.8855
2025-06-07_20:04:15.2099,-12.4637,1.1720,11.3806,355.6229,218.4029,356.8504,-13.7021,1.1941,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8674,0.9084
2025-06-07_20:04:15.2213,-12.4800,1.1712,11.3622,355.6081,219.6870,356.6432,-13.7546,1.1932,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8674,0.9084
2025-06-07_20:04:15.2314,-12.4964,1.1706,11.3442,355.6765,220.8754,356.6607,-13.8545,1.1741,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9151,0.9414
2025-06-07_20:04:15.2435,-12.5132,1.1699,11.3266,355.8288,222.1825,356.7083,-13.8339,1.1575,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9151,0.9414
2025-06-07_20:04:15.2540,-12.5312,1.1689,11.3095,356.0635,224.1040,356.9005,-13.8369,1.1834,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9151,0.9414
2025-06-07_20:04:15.2656,-12.5490,1.1683,11.2931,356.1759,225.6461,357.0931,-13.9085,1.1802,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9151,0.9414
2025-06-07_20:04:15.2762,-12.5673,1.1679,11.2771,356.3740,227.0796,357.3148,-13.9606,1.1756,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9777,0.9846
2025-06-07_20:04:15.2870,-12.5863,1.1674,11.2619,356.3725,228.8357,357.5096,-14.0315,1.1602,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9858,0.9902
2025-06-07_20:04:15.2992,-12.6049,1.1672,11.2471,356.4574,230.0535,357.7665,-14.0964,1.1579,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9858,0.9902
2025-06-07_20:04:15.3099,-12.6244,1.1668,11.2329,356.5221,231.7336,358.0198,-14.1651,1.1645,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9886,0.9921
2025-06-07_20:04:15.3213,-12.6446,1.1665,11.2192,356.4659,233.4731,358.2182,-14.1121,1.1839,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9886,0.9921
2025-06-07_20:04:15.3322,-12.6649,1.1664,11.2063,356.5429,235.1575,358.4414,-14.1147,1.1923,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9927,0.9950
2025-06-07_20:04:15.3430,-12.6849,1.1663,11.1936,356.6212,236.2770,358.5680,-14.1783,1.1902,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9927,0.9950
2025-06-07_20:04:15.3546,-12.7059,1.1662,11.1815,356.6174,237.9503,358.7101,-14.2014,1.1969,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9953,0.9968
2025-06-07_20:04:15.3653,-12.7269,1.1660,11.1702,356.5493,239.6479,358.7837,-14.1033,1.2252,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9987
2025-06-07_20:04:15.3759,-12.7483,1.1659,11.1596,356.4834,241.3230,359.0422,-14.1980,1.2284,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9987
2025-06-07_20:04:15.3880,-12.7700,1.1659,11.1495,356.5080,242.9883,359.4016,-14.3430,1.2245,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9987
2025-06-07_20:04:15.3987,-12.7919,1.1658,11.1400,356.3972,244.6466,359.5796,-15.0175,1.1736,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9995
2025-06-07_20:04:15.4100,-12.8140,1.1659,11.1313,356.3371,246.3022,359.8408,-16.3160,1.1128,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9995
2025-06-07_20:04:15.4215,-12.8365,1.1659,11.1232,356.3065,247.9557,0.1339,-16.7674,1.1121,10.1000,墙  (38),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9995
2025-06-07_20:04:15.4324,-12.8589,1.1661,11.1156,356.2176,249.5855,0.4081,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9997
2025-06-07_20:04:15.4432,-12.8814,1.1662,11.1085,356.1653,251.0318,0.7755,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9998
2025-06-07_20:04:15.4543,-12.9042,1.1664,11.1019,355.9527,252.4238,0.9284,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9998
2025-06-07_20:04:15.4656,-12.9269,1.1666,11.0957,355.8520,253.6870,1.2473,-15.7759,1.1332,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9998
2025-06-07_20:04:15.4767,-12.9496,1.1668,11.0900,355.7557,254.8711,1.5379,-15.0297,1.1512,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9999
2025-06-07_20:04:15.4871,-12.9729,1.1671,11.0850,355.5146,256.8618,1.8432,-14.9602,1.1751,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:04:15.4986,-12.9956,1.1672,11.0805,355.4329,257.8387,2.0864,-14.8072,1.1798,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:04:15.5097,-13.0186,1.1673,11.0763,355.3783,258.8595,2.3672,-15.0937,1.1810,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:04:15.5205,-13.0418,1.1674,11.0721,355.2627,259.8754,2.5802,-15.0207,1.1844,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5317,-13.0647,1.1675,11.0684,355.2671,260.3967,2.7630,-14.9562,1.1857,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5427,-13.0878,1.1677,11.0650,355.1835,261.2446,3.0046,-16.0335,1.1845,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5549,-13.1111,1.1678,11.0617,355.1155,262.1180,3.2929,-16.5513,1.1870,11.5000,墙体 (7),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5654,-13.1343,1.1679,11.0588,354.9717,262.8135,3.5404,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5766,-13.1575,1.1680,11.0563,354.8504,263.5826,3.7290,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5872,-13.1810,1.1681,11.0539,354.8507,264.2795,4.0508,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.5983,-13.2043,1.1681,11.0518,354.7581,264.9051,4.2459,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6099,-13.2275,1.1682,11.0500,354.6888,265.5576,4.4685,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6215,-13.2510,1.1683,11.0483,354.6208,266.1620,4.7275,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6327,-13.2744,1.1685,11.0470,354.5002,266.7269,4.9895,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6433,-13.2977,1.1688,11.0459,354.3862,267.2304,5.2279,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6537,-13.3213,1.1691,11.0448,354.2951,267.6588,5.4575,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6651,-13.3446,1.1693,11.0439,354.2139,268.0318,5.6424,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6763,-13.3680,1.1696,11.0433,354.1843,268.3734,5.7841,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6870,-13.3914,1.1697,11.0424,354.1514,268.6831,5.9097,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.6992,-13.4147,1.1699,11.0421,354.0478,269.0132,5.9972,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7099,-13.4380,1.1702,11.0418,353.9786,269.2810,6.1152,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7201,-13.4615,1.1704,11.0413,353.8785,269.5403,6.2394,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7316,-13.4849,1.1708,11.0411,353.7981,269.7232,6.3670,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7440,-13.5082,1.1710,11.0409,353.6958,269.8069,6.4835,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7538,-13.5317,1.1712,11.0404,353.6310,269.8373,6.5909,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7658,-13.5550,1.1714,11.0401,353.5767,269.8262,6.6643,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7765,-13.5784,1.1714,11.0398,353.5400,269.7590,6.7084,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7876,-13.6018,1.1714,11.0391,353.4519,269.6485,6.7227,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.7989,-13.6251,1.1714,11.0387,353.3750,269.5613,6.7272,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8100,-13.6485,1.1715,11.0382,353.2305,269.3900,6.7033,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8210,-13.6720,1.1716,11.0375,353.0923,269.2155,6.6863,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8320,-13.6954,1.1718,11.0367,352.9268,269.0160,6.6526,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8434,-13.7189,1.1720,11.0360,352.7887,268.8107,6.6340,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8543,-13.7423,1.1721,11.0349,352.6287,268.5539,6.6074,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8654,-13.7657,1.1722,11.0340,352.4396,268.3092,6.5507,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8767,-13.7892,1.1723,11.0330,352.2690,268.1220,6.5137,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8879,-13.8125,1.1724,11.0318,352.0424,267.9418,6.4493,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.8992,-13.8359,1.1724,11.0306,351.8074,267.7887,6.3820,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9100,-13.8593,1.1724,11.0294,351.6208,267.6133,6.3464,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9214,-13.8826,1.1723,11.0279,351.4589,267.4323,6.2961,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9317,-13.9059,1.1722,11.0265,351.3105,267.2436,6.2377,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9427,-13.9293,1.1721,11.0251,351.1606,267.0379,6.1930,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9544,-13.9524,1.1720,11.0232,351.0094,266.8276,6.1379,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9658,-13.9757,1.1720,11.0215,350.8583,266.6254,6.0689,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9765,-13.9989,1.1720,11.0198,350.7046,266.4357,6.0086,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9875,-14.0218,1.1720,11.0176,350.5721,266.2564,5.9746,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:15.9993,-14.0451,1.1721,11.0158,350.4890,266.0492,5.9810,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0095,-14.0684,1.1723,11.0138,350.4311,265.8466,5.9828,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0216,-14.0912,1.1723,11.0113,350.4046,265.5781,6.0048,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0317,-14.1145,1.1724,11.0092,350.3882,265.3198,5.9558,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0428,-14.1376,1.1725,11.0069,350.3920,265.0876,5.8600,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0542,-14.1603,1.1726,11.0042,350.3328,264.8839,5.7340,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0654,-14.1832,1.1727,11.0018,350.2202,264.7221,5.6085,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0772,-14.2061,1.1729,10.9994,350.1337,264.6067,5.5538,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0876,-14.2287,1.1732,10.9966,350.0086,264.4876,5.5282,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.0982,-14.2515,1.1736,10.9942,349.8656,264.3685,5.5397,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1103,-14.2744,1.1741,10.9917,349.7390,264.2205,5.5561,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1213,-14.2968,1.1746,10.9888,349.5901,264.0407,5.5664,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1324,-14.3197,1.1750,10.9861,349.4694,263.8925,5.5397,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1426,-14.3424,1.1754,10.9835,349.3294,263.7672,5.4981,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1541,-14.3649,1.1757,10.9805,349.1791,263.6791,5.4579,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1654,-14.3877,1.1759,10.9778,349.0454,263.6188,5.4173,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1765,-14.4104,1.1762,10.9752,348.9451,263.5652,5.3866,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1876,-14.4330,1.1763,10.9722,348.8692,263.5282,5.3724,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.1990,-14.4558,1.1766,10.9696,348.8228,263.4697,5.3492,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2096,-14.4786,1.1768,10.9669,348.7727,263.4221,5.3404,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2205,-14.5014,1.1770,10.9639,348.7493,263.4041,5.3796,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2322,-14.5243,1.1772,10.9614,348.7127,263.4330,5.4428,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2424,-14.5473,1.1773,10.9588,348.7422,263.4996,5.5663,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2544,-14.5702,1.1773,10.9560,348.7813,263.5665,5.6906,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2653,-14.5933,1.1772,10.9536,348.9017,263.6168,5.8412,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2766,-14.6164,1.1771,10.9512,349.0586,263.6539,5.9658,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2876,-14.6394,1.1769,10.9484,349.2596,263.6917,6.0748,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.2987,-14.6627,1.1767,10.9459,349.4961,263.7466,6.1455,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3099,-14.6859,1.1763,10.9435,349.7021,263.7926,6.1894,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3206,-14.7090,1.1759,10.9408,349.8438,263.8924,6.2161,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3323,-14.7323,1.1757,10.9385,349.8478,263.9648,6.2164,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3434,-14.7556,1.1757,10.9362,349.6894,264.0300,6.2172,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3540,-14.7788,1.1758,10.9334,349.4604,264.0937,6.2469,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3657,-14.8023,1.1761,10.9313,349.2232,264.1197,6.2854,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3832,-14.8257,1.1766,10.9292,348.8853,264.1411,6.3266,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3869,-14.8488,1.1766,10.9265,348.8599,264.1651,6.3527,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.3988,-14.8722,1.1769,10.9243,348.6970,264.1880,6.3361,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4088,-14.8955,1.1771,10.9221,348.5900,264.2594,6.3121,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4209,-14.9188,1.1771,10.9197,348.4871,264.3696,6.2858,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4322,-14.9421,1.1771,10.9176,348.4011,264.5055,6.2551,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4434,-14.9654,1.1772,10.9156,348.3882,264.6741,6.2138,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4535,-14.9887,1.1772,10.9136,348.3433,264.8025,6.1850,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4651,-15.0119,1.1773,10.9114,348.4016,264.8986,6.2074,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4764,-15.0352,1.1773,10.9095,348.4507,264.9850,6.2021,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4876,-15.0585,1.1774,10.9074,348.5121,265.0954,6.1294,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.4983,-15.0819,1.1775,10.9055,348.5415,265.1978,6.0574,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5095,-15.1054,1.1776,10.9038,348.5040,265.3562,5.9615,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5211,-15.1287,1.1778,10.9017,348.4259,265.5226,5.9128,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5322,-15.1522,1.1780,10.9002,348.2904,265.6810,5.8795,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5437,-15.1757,1.1781,10.8987,348.1749,265.8357,5.8872,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5556,-15.1990,1.1781,10.8968,348.0539,265.9815,5.9005,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5652,-15.2226,1.1781,10.8955,347.9281,266.1079,5.8838,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5765,-15.2461,1.1781,10.8942,347.8289,266.2631,5.9012,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5883,-15.2696,1.1781,10.8926,347.6890,266.4308,5.9173,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.5990,-15.2932,1.1781,10.8915,347.4868,266.6909,5.9772,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.6092,-15.3168,1.1782,10.8905,347.2516,266.9380,6.0197,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:16.6210,-15.3402,1.1782,10.8891,347.0585,267.1621,6.1134,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
