TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_20:08:21.7688,1.2972,1.1253,0.0353,11.3938,268.0807,1.7261,-0.9800,0.3100,-0.0971,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.7797,1.2971,1.1247,0.0350,11.6267,267.9502,1.7732,-0.9800,0.3100,-0.1023,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.7913,1.2969,1.1241,0.0348,11.8170,267.8231,1.8085,-0.9800,0.3100,-0.1033,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8015,1.2968,1.1236,0.0345,11.9869,267.6815,1.8430,-0.9800,0.3100,-0.1036,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8127,1.2967,1.1232,0.0342,12.1166,267.5538,1.8848,-0.9800,0.3100,-0.1088,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8243,1.2965,1.1229,0.0340,12.2815,267.4240,1.9331,-0.9800,0.3100,-0.1112,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8354,1.2965,1.1225,0.0337,12.4599,267.3021,1.9808,-0.9800,0.3100,-0.1080,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8465,1.2965,1.1221,0.0334,12.6485,267.1918,2.0156,-0.9800,0.3100,-0.1099,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8576,1.2964,1.1218,0.0332,12.7698,267.0957,2.0196,-1.0000,0.2445,-0.1138,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8686,1.2964,1.1217,0.0330,12.8139,267.0140,2.0381,-1.0000,0.2485,-0.1119,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8797,1.2964,1.1217,0.0328,12.7629,266.9385,2.0371,-0.9800,0.3100,-0.1099,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.8908,1.2962,1.1220,0.0327,12.6487,266.8875,2.0657,-0.9800,0.3100,-0.1114,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9018,1.2961,1.1223,0.0325,12.4875,266.8336,2.0865,-0.9800,0.3100,-0.1089,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9132,1.2961,1.1225,0.0323,12.3521,266.7831,2.1362,-0.9800,0.3100,-0.1080,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9239,1.2960,1.1229,0.0323,12.2468,266.7237,2.1559,-0.9800,0.3100,-0.1051,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9355,1.2962,1.1230,0.0321,12.1318,266.6595,2.1717,-0.9800,0.3100,-0.1076,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9465,1.2963,1.1232,0.0319,12.0445,266.5794,2.2052,-0.9800,0.3178,-0.1061,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9575,1.2963,1.1235,0.0319,11.9037,266.4996,2.2149,-0.9800,0.3297,-0.1048,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9683,1.2964,1.1237,0.0317,11.7491,266.3986,2.2338,-0.9800,0.3365,-0.1087,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9795,1.2964,1.1240,0.0315,11.5912,266.2720,2.2383,-0.9800,0.3487,-0.1091,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:21.9903,1.2964,1.1242,0.0314,11.4673,266.1534,2.2691,-0.9800,0.3579,-0.1101,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0025,1.2965,1.1244,0.0313,11.3414,265.9960,2.2676,-0.9800,0.3673,-0.1120,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0132,1.2967,1.1245,0.0311,11.2721,265.8296,2.2740,-0.9800,0.3702,-0.1185,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0243,1.2967,1.1246,0.0310,11.2143,265.6470,2.2789,-0.9800,0.3731,-0.1250,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0354,1.2970,1.1247,0.0308,11.1616,265.4350,2.2521,-0.9800,0.3780,-0.1297,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0466,1.2972,1.1248,0.0305,11.0940,265.1872,2.2123,-0.9800,0.3806,-0.1397,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0567,1.2972,1.1251,0.0304,10.9851,264.9239,2.1483,-0.9800,0.3871,-0.1475,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0683,1.2974,1.1252,0.0301,10.8402,264.6185,2.0545,-0.9800,0.3945,-0.1559,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0800,1.2976,1.1254,0.0298,10.7153,264.2669,2.0155,-0.9800,0.4020,-0.1667,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.0907,1.2977,1.1256,0.0296,10.6068,263.8840,1.9398,-0.9800,0.4063,-0.1800,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1021,1.2980,1.1258,0.0292,10.5079,263.4734,1.8568,-0.9800,0.4113,-0.1800,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1121,1.2982,1.1260,0.0288,10.4173,262.9752,1.6915,-0.9800,0.4150,-0.1801,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1241,1.2984,1.1262,0.0284,10.2867,262.4446,1.6152,-0.9800,0.4177,-0.1800,指示标识左,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1352,1.2987,1.1265,0.0279,10.1587,261.8631,1.4286,-1.0000,0.4201,-0.2547,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1467,1.2990,1.1266,0.0273,9.9781,261.1878,1.2666,-1.0000,0.4276,-0.2770,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1564,1.2992,1.1269,0.0266,9.7781,260.4254,1.1129,-1.0000,0.4359,-0.2998,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1675,1.2993,1.1274,0.0260,9.6083,259.5846,0.8965,-1.0000,0.4417,-0.3347,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1797,1.2996,1.1277,0.0252,9.4225,258.7099,0.7523,-1.0000,0.4483,-0.3680,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.1904,1.3000,1.1280,0.0243,9.1947,257.7677,0.5824,-1.0000,0.4561,-0.4003,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2015,1.3003,1.1285,0.0235,9.0721,256.7476,0.1897,-1.0000,0.4588,-0.4441,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2127,1.3006,1.1287,0.0228,8.9133,256.0178,0.0830,-1.0000,0.4639,-0.4673,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2242,1.3010,1.1292,0.0217,8.6749,254.8706,359.8793,-1.0000,0.4708,-0.5073,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2356,1.3016,1.1297,0.0203,8.3660,253.2582,359.4386,-1.0000,0.4854,-0.5274,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2466,1.3022,1.1300,0.0192,8.1501,252.0927,359.2275,-1.0000,0.4909,-0.5777,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2572,1.3027,1.1304,0.0182,7.9355,250.8942,359.0778,-1.0000,0.5198,-0.5777,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2684,1.3034,1.1307,0.0172,7.7801,249.7164,358.7941,-1.0000,0.5973,-0.6660,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2795,1.3041,1.1309,0.0162,7.5818,248.5337,358.5921,-0.8559,0.6123,-0.8037,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.2907,1.3047,1.1312,0.0153,7.3300,247.3607,358.4707,-0.8271,0.6885,-0.8764,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.3017,1.3054,1.1314,0.0144,7.1343,246.2120,358.2190,-0.8271,0.7550,-1.0998,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9665
2025-06-07_20:08:22.3131,1.3061,1.1316,0.0134,6.9130,244.9967,358.0905,-0.8271,0.7964,-1.3329,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9665
2025-06-07_20:08:22.3242,1.3067,1.1320,0.0128,6.7378,243.9280,357.9391,-0.8271,0.8010,-1.3891,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9665
2025-06-07_20:08:22.3353,1.3075,1.1322,0.0119,6.5494,242.8077,357.7802,-0.8271,0.8265,-1.5676,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9531,0.9460
2025-06-07_20:08:22.3465,1.3082,1.1325,0.0110,6.3795,241.6635,357.6249,-0.8271,0.8468,-1.6957,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9531,0.9460
2025-06-07_20:08:22.3570,1.3090,1.1329,0.0103,6.2301,240.5969,357.3910,-0.8271,0.8517,-1.7623,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9531,0.9460
2025-06-07_20:08:22.3684,1.3098,1.1330,0.0096,6.0553,239.5191,357.2863,-0.8271,0.8722,-1.9240,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9531,0.9568
2025-06-07_20:08:22.3801,1.3106,1.1332,0.0089,5.9212,238.5006,357.1251,-0.8271,0.8753,-2.0016,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9531,0.9568
2025-06-07_20:08:22.3912,1.3114,1.1336,0.0086,5.7798,237.4761,356.9675,-0.8271,0.8867,-2.1056,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9808,0.9779
2025-06-07_20:08:22.4019,1.3122,1.1337,0.0079,5.6508,236.5518,356.7929,-0.8271,0.8913,-2.1762,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9808,0.9779
2025-06-07_20:08:22.4136,1.3130,1.1339,0.0073,5.4582,235.5803,356.6870,-0.8271,0.8826,-2.1670,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9808,0.9779
2025-06-07_20:08:22.4244,1.3137,1.1344,0.0070,5.3608,234.7015,356.4903,-0.8271,0.8576,-2.0818,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9877,0.9858
2025-06-07_20:08:22.4363,1.3144,1.1346,0.0065,5.1706,233.7639,356.4515,-0.8271,0.8632,-2.1525,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9877,0.9858
2025-06-07_20:08:22.4465,1.3152,1.1349,0.0060,5.0237,232.9052,356.3377,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9937,0.9928
2025-06-07_20:08:22.4581,1.3160,1.1351,0.0056,4.9186,232.0369,356.0626,-0.8271,0.8305,-2.0656,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9937,0.9928
2025-06-07_20:08:22.4683,1.3168,1.1354,0.0056,4.7485,231.2587,355.9442,-0.8271,0.8191,-2.0276,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9960,0.9954
2025-06-07_20:08:22.4795,1.3177,1.1356,0.0053,4.5160,230.5063,356.0108,-0.8271,0.8266,-2.0825,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9960,0.9954
2025-06-07_20:08:22.4914,1.3184,1.1359,0.0055,4.3606,229.8108,355.9427,-0.8271,0.8313,-2.1345,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9970
2025-06-07_20:08:22.5026,1.3191,1.1362,0.0053,4.2291,229.1598,355.9146,-0.8271,0.8089,-1.9358,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9989,0.9988
2025-06-07_20:08:22.5131,1.3200,1.1364,0.0051,4.0969,228.4109,355.8234,-0.8271,0.8117,-1.9885,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9989,0.9988
2025-06-07_20:08:22.5236,1.3208,1.1367,0.0048,3.9781,227.6697,355.6219,-0.8271,0.8054,-1.9162,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9990
2025-06-07_20:08:22.5353,1.3211,1.1368,0.0047,3.9342,227.4029,355.5495,-0.8271,0.8028,-1.8738,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9990
2025-06-07_20:08:22.5465,1.3197,1.1364,0.0052,4.1237,228.6886,355.9792,-0.8271,0.8002,-1.7878,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9990
2025-06-07_20:08:22.5567,1.3232,1.1378,0.0055,3.5932,225.9931,355.6228,-0.8271,0.8128,-1.9698,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9990
2025-06-07_20:08:22.5686,1.3240,1.1381,0.0055,3.4546,225.5032,355.5793,-0.8271,0.8172,-2.0048,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9994
2025-06-07_20:08:22.5786,1.3248,1.1383,0.0055,3.3133,225.0155,355.5615,-0.8271,0.8234,-1.7906,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9994
2025-06-07_20:08:22.5907,1.3255,1.1387,0.0058,3.1731,224.5578,355.5900,-0.8271,0.8283,-1.8200,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9994
2025-06-07_20:08:22.6019,1.3263,1.1390,0.0059,3.0212,224.1057,355.6433,-0.8271,0.8309,-1.8092,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9994
2025-06-07_20:08:22.6131,1.3271,1.1394,0.0059,2.8864,223.6161,355.6898,-0.8271,0.8325,-1.8108,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9994
2025-06-07_20:08:22.6243,1.3278,1.1399,0.0062,2.7575,223.1420,355.7100,-0.8271,0.8309,-1.8087,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:08:22.6354,1.3283,1.1401,0.0062,2.6960,222.8304,355.7071,-0.8271,0.8326,-1.8293,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:08:22.6461,1.3292,1.1404,0.0062,2.5813,222.3623,355.5576,-0.8271,0.8309,-1.8371,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:08:22.6576,1.3299,1.1408,0.0065,2.4435,221.9091,355.5818,-0.8271,0.8320,-2.0243,广告牌6 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.6685,1.3307,1.1411,0.0065,2.3255,221.4667,355.5363,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.6796,1.3316,1.1414,0.0065,2.1945,220.9935,355.5195,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.6910,1.3323,1.1418,0.0068,2.0955,220.5522,355.4930,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7027,1.3329,1.1421,0.0067,2.0263,220.1581,355.5598,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7123,1.3338,1.1423,0.0066,1.9603,219.7425,355.4929,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7244,1.3342,1.1424,0.0065,1.9026,219.4919,355.5949,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7360,1.3348,1.1427,0.0068,1.8588,219.0660,355.4894,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7470,1.3357,1.1428,0.0068,1.7777,218.6586,355.5068,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7581,1.3365,1.1429,0.0067,1.7295,218.2554,355.4687,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7692,1.3371,1.1430,0.0069,1.6731,217.8761,355.4737,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7792,1.3378,1.1431,0.0070,1.6786,217.4793,355.5482,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.7908,1.3383,1.1433,0.0071,1.6223,217.1495,355.4849,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8016,1.3389,1.1434,0.0071,1.5283,216.8409,355.4937,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8138,1.3395,1.1434,0.0071,1.4319,216.5912,355.4683,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8244,1.3401,1.1436,0.0074,1.3233,216.3026,355.4280,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8355,1.3406,1.1436,0.0074,1.2214,216.1364,355.4560,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8461,1.3411,1.1435,0.0074,1.1610,215.9781,355.4382,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8570,1.3417,1.1435,0.0073,1.0864,215.8195,355.5154,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8692,1.3419,1.1436,0.0076,1.0708,215.7444,355.5125,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8799,1.3423,1.1435,0.0076,1.0413,215.6771,355.4946,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.8910,1.3426,1.1436,0.0078,1.0340,215.6329,355.5198,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9021,1.3431,1.1436,0.0078,1.0684,215.6264,355.5433,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9130,1.3435,1.1436,0.0077,1.1122,215.6398,355.5430,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9237,1.3435,1.1437,0.0079,1.1478,215.6759,355.5530,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9355,1.3440,1.1437,0.0078,1.1456,215.7208,355.5929,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9467,1.3444,1.1439,0.0076,1.1120,215.7417,355.6937,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9572,1.3445,1.1441,0.0077,1.1595,215.7371,355.7779,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9692,1.3449,1.1442,0.0074,1.1729,215.7244,355.8777,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9803,1.3454,1.1444,0.0071,1.2016,215.7046,355.9730,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:22.9909,1.3455,1.1445,0.0070,1.1926,215.7017,356.0320,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0020,1.3460,1.1446,0.0066,1.2024,215.6876,356.1200,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0136,1.3465,1.1448,0.0061,1.2108,215.6525,356.1935,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0239,1.3466,1.1449,0.0058,1.2111,215.5787,356.1612,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0353,1.3472,1.1450,0.0052,1.1656,215.4978,356.1422,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0466,1.3476,1.1450,0.0044,1.0985,215.4202,356.1020,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0571,1.3475,1.1451,0.0039,1.0054,215.3428,356.1013,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0682,1.3473,1.1450,0.0023,0.9164,215.2931,356.1320,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0804,1.3463,1.1450,-0.0004,0.8634,215.2677,356.1734,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.0901,1.3448,1.1449,-0.0028,0.7878,215.2505,356.1939,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1021,1.3433,1.1449,-0.0064,0.7485,215.2280,356.2716,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1122,1.3410,1.1449,-0.0112,0.6846,215.1887,356.2507,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1239,1.3375,1.1450,-0.0166,0.5961,215.1425,356.2635,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1352,1.3346,1.1450,-0.0225,0.5042,215.1170,356.2855,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1461,1.3309,1.1450,-0.0294,0.4421,215.1017,356.3147,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1570,1.3254,1.1450,-0.0374,0.4146,215.0997,356.3397,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:23.1679,1.3209,1.1449,-0.0460,0.3517,215.1279,356.4087,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
