TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_19:58:23.3145,-19.2320,1.1565,-0.5416,354.5277,274.0959,3.2895,-25.0000,0.7900,0.0033,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3255,-19.2551,1.1561,-0.5399,354.8481,274.1022,3.2849,-24.9800,0.4078,-0.1111,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3372,-19.2783,1.1557,-0.5382,355.1154,274.0949,3.2555,-24.9800,0.3204,-0.1506,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3478,-19.3014,1.1554,-0.5366,355.4297,274.0984,3.2485,-24.9800,0.3099,-0.1503,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3592,-19.3246,1.1549,-0.5349,355.6866,274.1000,3.2157,-24.9800,0.3128,-0.1562,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3700,-19.3477,1.1546,-0.5332,355.9265,274.1049,3.1972,-24.9800,0.3286,-0.1544,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3812,-19.3708,1.1542,-0.5315,356.2499,274.0954,3.1885,-24.9800,0.3100,-0.1554,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.3921,-19.3940,1.1537,-0.5298,356.5901,274.1054,3.1402,-24.9800,0.4553,-0.1447,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4032,-19.4172,1.1530,-0.5281,357.0600,274.1296,3.0708,-24.9800,0.3842,-0.1497,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4137,-19.4404,1.1525,-0.5264,357.3387,274.1586,3.0122,-24.9800,0.4335,-0.1414,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4254,-19.4635,1.1523,-0.5246,357.5137,274.1773,2.9850,-24.9800,0.4195,-0.1400,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4373,-19.4867,1.1519,-0.5228,357.8083,274.2197,2.9497,-24.9800,0.4099,-0.1390,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4476,-19.5100,1.1515,-0.5210,358.1117,274.2800,2.8970,-24.9800,0.4201,-0.1307,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4591,-19.5332,1.1511,-0.5192,358.4294,274.3254,2.8754,-24.9800,0.3925,-0.1266,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4701,-19.5564,1.1505,-0.5173,358.8002,274.3860,2.8378,-24.9800,0.3696,-0.1194,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4816,-19.5796,1.1500,-0.5154,359.1753,274.4225,2.8354,-24.9800,0.3616,-0.1149,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.4937,-19.6029,1.1494,-0.5135,359.5681,274.4844,2.8026,-24.9800,0.3455,-0.1078,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5038,-19.6261,1.1488,-0.5116,359.9768,274.5328,2.7908,-24.9800,0.3100,-0.1033,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5143,-19.6493,1.1482,-0.5096,0.3524,274.5925,2.7742,-24.9800,0.3100,-0.0963,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5256,-19.6726,1.1476,-0.5077,0.7325,274.6298,2.7771,-24.9800,0.3100,-0.0905,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5373,-19.6959,1.1471,-0.5057,1.0583,274.6540,2.8120,-24.9800,0.3100,-0.0866,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5479,-19.7191,1.1465,-0.5037,1.2454,274.6594,2.7980,-25.0000,0.2402,-0.0758,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5586,-19.7425,1.1464,-0.5017,1.3544,274.6540,2.8088,-25.0000,0.1279,-0.0198,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5697,-19.7659,1.1461,-0.4998,1.4723,274.6412,2.8169,-25.0000,0.1213,-0.0211,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5814,-19.7892,1.1459,-0.4978,1.5412,274.6338,2.7917,-25.0000,0.1193,-0.0224,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.5922,-19.8125,1.1458,-0.4959,1.6133,274.6224,2.7777,-25.0000,0.1064,-0.0287,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6032,-19.8357,1.1455,-0.4940,1.6722,274.6184,2.7589,-25.0000,0.1070,-0.0412,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6139,-19.8589,1.1453,-0.4921,1.7442,274.6122,2.7577,-25.0000,0.1050,-0.0419,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6256,-19.8822,1.1452,-0.4901,1.7447,274.5822,2.7891,-25.0000,0.1160,-0.0434,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6369,-19.9054,1.1452,-0.4882,1.6517,274.5371,2.8199,-25.0000,0.1428,-0.0540,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6484,-19.9287,1.1453,-0.4864,1.5239,274.4837,2.8334,-25.0000,0.1742,-0.0633,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6596,-19.9519,1.1455,-0.4845,1.4185,274.4241,2.8299,-25.0000,0.1885,-0.0687,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6701,-19.9751,1.1457,-0.4827,1.2950,274.3397,2.8313,-25.0000,0.2174,-0.0736,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6809,-19.9983,1.1457,-0.4810,1.2589,274.2911,2.8341,-25.0000,0.2343,-0.0799,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.6923,-20.0214,1.1458,-0.4793,1.2351,274.2276,2.8387,-25.0000,0.2409,-0.0854,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7040,-20.0446,1.1459,-0.4776,1.2327,274.1715,2.8669,-24.9800,0.3100,-0.0904,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7146,-20.0677,1.1459,-0.4759,1.2384,274.1074,2.9021,-24.9800,0.3100,-0.0944,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7253,-20.0908,1.1458,-0.4742,1.2583,274.0302,2.9644,-24.9800,0.3100,-0.1007,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7374,-20.1139,1.1458,-0.4726,1.3132,273.9548,3.0226,-24.9800,0.3100,-0.1064,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7481,-20.1371,1.1458,-0.4710,1.3674,273.8808,3.0772,-24.9800,0.3100,-0.1107,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7593,-20.1603,1.1456,-0.4695,1.4793,273.7991,3.1284,-24.9800,0.3100,-0.1165,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7698,-20.1834,1.1455,-0.4680,1.5701,273.7231,3.1742,-24.9800,0.3100,-0.1235,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7814,-20.2065,1.1453,-0.4666,1.6436,273.6594,3.2198,-24.9800,0.3100,-0.1283,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.7925,-20.2297,1.1451,-0.4651,1.6821,273.5934,3.2403,-24.9800,0.3100,-0.1336,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8036,-20.2529,1.1450,-0.4638,1.6981,273.5492,3.2477,-24.9800,0.3100,-0.1354,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8152,-20.2760,1.1450,-0.4623,1.6851,273.5172,3.2462,-24.9800,0.3100,-0.1384,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8264,-20.2993,1.1449,-0.4610,1.6593,273.4567,3.2571,-24.9800,0.3100,-0.1416,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8375,-20.3226,1.1449,-0.4596,1.6322,273.4142,3.2753,-24.9800,0.3100,-0.1443,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8471,-20.3458,1.1449,-0.4582,1.6384,273.3794,3.2806,-24.9800,0.3100,-0.1447,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8588,-20.3689,1.1447,-0.4569,1.6478,273.3351,3.2784,-24.9800,0.3100,-0.1485,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8698,-20.3922,1.1445,-0.4556,1.6908,273.3096,3.2838,-24.9800,0.3100,-0.1468,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8812,-20.4154,1.1444,-0.4542,1.7404,273.2792,3.2861,-24.9800,0.3100,-0.1450,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.8924,-20.4386,1.1442,-0.4529,1.7727,273.2578,3.2796,-24.9800,0.3100,-0.1470,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9036,-20.4618,1.1442,-0.4516,1.7930,273.2564,3.2746,-24.9800,0.3100,-0.1425,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9142,-20.4851,1.1441,-0.4502,1.8297,273.2467,3.2539,-24.9800,0.3100,-0.1417,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9254,-20.5083,1.1440,-0.4490,1.8657,273.2479,3.2400,-24.9800,0.3100,-0.1422,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9368,-20.5315,1.1439,-0.4476,1.9251,273.2523,3.2321,-24.9800,0.3100,-0.1346,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9483,-20.5547,1.1437,-0.4463,1.9379,273.2602,3.2129,-24.9800,0.3100,-0.1317,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9595,-20.5779,1.1436,-0.4449,2.0583,273.2599,3.2504,-24.9800,0.3100,-0.1285,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9706,-20.6010,1.1434,-0.4436,2.1348,273.2556,3.2708,-24.9800,0.3100,-0.1289,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9821,-20.6242,1.1433,-0.4422,2.2243,273.2587,3.2645,-24.9800,0.3100,-0.1290,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:23.9924,-20.6473,1.1431,-0.4409,2.2409,273.2703,3.2358,-24.9800,0.3100,-0.1175,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0042,-20.6705,1.1430,-0.4395,2.2771,273.2793,3.2240,-24.9800,0.3100,-0.1174,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0149,-20.6936,1.1429,-0.4382,2.3029,273.2920,3.2278,-24.9800,0.3100,-0.1168,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0265,-20.7168,1.1428,-0.4368,2.3106,273.2942,3.2430,-24.9800,0.3106,-0.1094,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0370,-20.7399,1.1427,-0.4354,2.3096,273.2887,3.2498,-24.9800,0.3142,-0.1066,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0486,-20.7630,1.1426,-0.4341,2.3246,273.2757,3.2605,-24.9800,0.3176,-0.1079,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0592,-20.7861,1.1426,-0.4328,2.3391,273.2574,3.2568,-24.9800,0.3217,-0.1084,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0708,-20.8091,1.1425,-0.4314,2.3360,273.2432,3.2317,-24.9800,0.3258,-0.1072,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0815,-20.8322,1.1425,-0.4301,2.3514,273.2344,3.2012,-24.9800,0.3288,-0.1059,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.0927,-20.8553,1.1425,-0.4288,2.3629,273.2173,3.1849,-24.9800,0.3325,-0.1078,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1032,-20.8783,1.1425,-0.4275,2.3593,273.2033,3.1726,-24.9800,0.3378,-0.1071,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1149,-20.9013,1.1425,-0.4262,2.3625,273.1821,3.1628,-24.9800,0.3420,-0.1067,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1255,-20.9244,1.1425,-0.4249,2.3302,273.1580,3.1434,-24.9800,0.3489,-0.1091,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1396,-20.9474,1.1425,-0.4236,2.3047,273.1335,3.1295,-24.9800,0.3591,-0.1045,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1595,-20.9935,1.1427,-0.4211,2.1838,273.1074,3.0661,-24.9800,0.3744,-0.1104,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1698,-21.0166,1.1428,-0.4198,2.1669,273.0981,3.0535,-24.9800,0.4162,-0.0547,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1807,-21.0396,1.1428,-0.4185,2.1496,273.0841,3.0446,-24.9800,0.4373,-0.0357,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.1928,-21.0626,1.1428,-0.4173,2.1485,273.0684,3.0315,-24.9800,0.4416,-0.0379,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2041,-21.0856,1.1428,-0.4160,2.1473,273.0314,2.9892,-24.9800,0.4452,-0.0393,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2144,-21.1086,1.1428,-0.4148,2.1525,272.9849,2.9313,-24.9800,0.4660,-0.0200,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2254,-21.1316,1.1427,-0.4136,2.1295,272.9331,2.8668,-24.9800,0.4839,-0.0091,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2363,-21.1546,1.1427,-0.4125,2.1084,272.8797,2.7989,-24.9800,0.4892,-0.0146,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2483,-21.1776,1.1427,-0.4113,2.1147,272.8321,2.7555,-24.9800,0.4900,-0.0173,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2594,-21.2007,1.1427,-0.4102,2.0822,272.7896,2.7058,-24.9800,0.4900,-0.0169,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2702,-21.2237,1.1427,-0.4091,2.0843,272.7284,2.6798,-24.9800,0.4900,-0.0188,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2812,-21.2466,1.1427,-0.4080,1.9980,272.6561,2.6154,-24.9800,0.4900,-0.0252,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.2927,-21.2696,1.1429,-0.4070,1.8865,272.5545,2.5478,-24.9800,0.4900,-0.0205,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3037,-21.2926,1.1430,-0.4060,1.7647,272.4416,2.4669,-24.9800,0.4900,-0.0341,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3144,-21.3156,1.1432,-0.4051,1.6642,272.3233,2.4084,-24.9800,0.4900,-0.0430,指示标识右 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3260,-21.3387,1.1434,-0.4042,1.5573,272.2486,2.3944,-25.0000,0.5637,-0.0417,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3372,-21.3617,1.1436,-0.4033,1.3782,272.1568,2.4055,-25.0000,0.5743,-0.0478,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3475,-21.3847,1.1440,-0.4024,1.0434,272.0726,2.4703,-25.0000,0.6016,-0.0500,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3591,-21.4077,1.1445,-0.4015,0.6624,272.0070,2.5284,-25.0000,0.6297,-0.0552,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3702,-21.4307,1.1451,-0.4007,0.2177,271.9006,2.5505,-25.0000,0.6608,-0.0616,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3815,-21.4537,1.1456,-0.4000,359.8154,271.7809,2.5308,-25.0000,0.6885,-0.0668,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.3932,-21.4766,1.1461,-0.3993,359.5286,271.6214,2.4961,-25.0000,0.7094,-0.0784,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4035,-21.4995,1.1465,-0.3988,359.2690,271.4586,2.4634,-25.0000,0.7278,-0.0856,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4142,-21.5223,1.1470,-0.3983,358.9615,271.2674,2.4548,-25.0000,0.7491,-0.0951,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4254,-21.5452,1.1475,-0.3979,358.6024,271.0686,2.4667,-25.0000,0.7738,-0.1085,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4368,-21.5681,1.1483,-0.3976,358.1459,270.7876,2.4812,-25.0000,0.8019,-0.1224,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4484,-21.5910,1.1488,-0.3975,357.7529,270.4754,2.4496,-25.0000,0.8213,-0.1368,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4588,-21.6139,1.1494,-0.3976,357.4366,270.1221,2.3946,-25.0000,0.8391,-0.1443,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4703,-21.6367,1.1498,-0.3978,357.1903,269.7739,2.3394,-25.0000,0.8557,-0.1668,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4812,-21.6596,1.1502,-0.3982,357.0629,269.3228,2.2641,-25.0000,0.9897,-0.2995,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.4928,-21.6824,1.1505,-0.3988,356.8575,268.9138,2.2110,-25.0000,1.0374,-0.3226,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:24.5033,-21.7053,1.1506,-0.3996,356.6563,268.4347,2.1355,-25.0000,1.1717,-0.4017,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8008,0.8590
2025-06-07_19:58:24.5140,-21.7282,1.1509,-0.4006,356.4497,267.9456,2.0245,-25.0000,1.1831,-0.4300,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8008,0.8590
2025-06-07_19:58:24.5257,-21.7511,1.1512,-0.4018,356.2792,267.4292,1.8827,-25.0000,1.3782,-0.5658,墙体 (13),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8008,0.8590
2025-06-07_19:58:24.5369,-21.7740,1.1516,-0.4032,356.1927,266.9199,1.7068,-24.8272,1.4826,-0.8037,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8041,0.8197
2025-06-07_19:58:24.5476,-21.7970,1.1518,-0.4048,356.1051,266.4594,1.5249,-24.8272,1.4847,-0.8036,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8041,0.8197
2025-06-07_19:58:24.5596,-21.8199,1.1520,-0.4067,356.0927,265.9810,1.3298,-24.8271,1.5121,-0.9314,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8741,0.8739
2025-06-07_19:58:24.5714,-21.8428,1.1520,-0.4086,356.0889,265.5987,1.1985,-24.8271,1.5470,-1.0456,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8741,0.8739
2025-06-07_19:58:24.5812,-21.8657,1.1520,-0.4107,356.0570,265.1833,1.0908,-24.8271,1.5244,-1.1084,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8741,0.8991
2025-06-07_19:58:24.5927,-21.8886,1.1520,-0.4130,356.0556,264.7982,1.0289,-24.8271,1.5226,-1.1251,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8741,0.8991
2025-06-07_19:58:24.6038,-21.9116,1.1520,-0.4153,356.0202,264.4022,1.0085,-24.8271,1.5205,-1.1644,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8741,0.8991
2025-06-07_19:58:24.6144,-21.9345,1.1520,-0.4178,355.9592,264.0013,0.9609,-24.8271,1.4934,-1.1863,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9356,0.9354
2025-06-07_19:58:24.6257,-21.9575,1.1521,-0.4204,355.9370,263.6497,0.9175,-24.8271,1.4927,-1.2008,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9356,0.9354
2025-06-07_19:58:24.6363,-21.9805,1.1520,-0.4232,355.9731,263.2916,0.9003,-24.8271,1.4709,-1.2248,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9588,0.9587
2025-06-07_19:58:24.6490,-22.0035,1.1519,-0.4261,356.0064,263.0958,0.8888,-24.8271,1.4403,-1.1967,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9588,0.9587
2025-06-07_19:58:24.6596,-22.0264,1.1518,-0.4290,356.0416,262.7858,0.8588,-24.8271,1.4261,-1.2149,广告牌10 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9670,0.9669
